appid,voted_up,review
730,1,이 게임을 오래하지는 않았지만 재미 보장은 확실한 게임인거 같습니다 fps류를 좋아하신다면 이게임 해보시는것도 좋을거같습니다^^
730,1,https://steamcommunity.com/profiles/76561198113666193/inventory/#730_2_30625055369
730,0,have you guys ever fucking  palyed in asia server? 99% chinese cheater reporting ongoing match not worked   what a completely mess fucking idiot valve  FIX VAC fucking dipshit assholes VALVE
730,1,"그냥 하셈 못하든 잘하든 초딩때부터 하던 90년대 20대 후반 30대 초중반은 그냥 해라 일단 1.6 못살릴거면 그냥해라"
730,1,"인생 10년을 헛으로 날린 게임 하지만 연습하면 이길수 있다라는걸 알게 해준 게임"
730,1,Best of the best game ever) <3
730,0,bring csgo back. why server is so much laggy? i can't even enjoy this game with 30% loss.
730,1,세계적인 대회에 참가하면 핵이없습니다 세계적인 선수가 먼저 되세요
730,1,"게임은 다 좋고 재밌는데...  아니 밸브 성님들아 해상도 버그 때문에 게임이 안켜지고 다른 창들 세팅해놓은거 다 망가짐 빨리 좀 고쳐줘요 제발"
730,1,"언어의 장벽이 감사한 순간이 문득 찾아올 수 있음 언어의 장벽이 원망스러운 순간이 문득 찾아올 수 있음"
730,1,"기대를 많이 하고 잇네요, 아직 플레이전입니다. 수고하세요"
730,0,"игра, где попадаются одни поляки, которые просто ненавидят таких как мы..."
730,1,i think if we give this version some time  it will be better than ever  but no it's kinda ok
730,0,"핵만 없으면 정말 재밌는 게임이지만, 핵 때문에 놔버렸습니다. 공식 서버 프리미어는 세판중 한판은 핵이 있어요. 이제는 상대가 좀 잘쏜다 싶으면 상대가 핵인지 아닌지 의심하게 되는 저를 마주하며 현타를 느끼게 되어 이제는 거의 플레이 하지 않아요. 핵만 없으면 정말 재밌는 게임이지만 핵을 잡지 않아 비추합니다."
730,1,"그것은 매우 재밌는. FPS의 시초다운 재미. 나는 이것을 계속 플레이할 것이다,"
730,0,전남친 때문에 시작했는데 ㅈ같이 어렵고 ㅈ같이 고인 새끼들만 남음
730,0,프라임 삿짜나....!!!  왜 그래도 핵쟁이 만나는곤데...!!!!
730,1,아니 스팀프로필에 지역을 한국으로 설정해놓고 러시아어 쓰는놈들은 뭐임;;
730,1,Блять!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
730,1,"현재 유럽에 장기 출장 와있어서 유럽서버에서 하는중. 역시나 Cheater들이 좀 있긴 하지만 그래도 아시아 서버보단 나은듯 함.  그냥 Cheater 같으면 일단 신고 박고 걍 다른방 다니는중  그리고 상대방 팀에서 알아서 내보내기 투표도 잘 함. 그래서 할만 함.  출장 와있을때 타 서버로 하면 이상 없는듯 대신 핑이 좀 많이 튀긴함.   아시아서버는 생각 나지 않을정도로 유럽서버는 클린. 이상."
730,1,재미있고 그래픽도 환상적이고 게다가 무료입니다!!! 이런 게임이 무료인 경우는 처음 입니다!
730,1,너무 많은 사람들에게 신세를 졌다. 나로 말미암아 여러 사람이 받은 고통이 너무 크다. 앞으로 받을 고통도 헤아릴 수가 없다. 여생도 남에게 짐이 될 일 밖에 없다. 건강이 좋지 않아서 아무 것도 할 수가 없다. 책을 읽을 수도 글을 쓸 수도 없다.  너무 슬퍼하지 마라. 삶과 죽음이 모두 자연의 한 조각 아니겠는가? 미안해하지 마라. 누구도 원망하지 마라. 운명이다.  삭제해라. 그리고 집 가까운 곳에 아주 작은 비석 하나만 남겨라. 오래된 생각이다.
730,1,게임 하기전에 평가 보시는분 그냥 하시면 됩니다  추천
730,1,this game is my life best ass suck game real
730,0,개 잣 같은 한국인 5인큐 러쉬를 보기 싫은 당신! 지금 당장 한국 서버를 탈출 하십쇼
730,1,"CT와 T의 운명적인 라이벌.. 그들이 써내려가는 폭력적이면서도 화려한, 때로는 감동적인 스토리가 너무 와닿습니다 . 충격적인 엔딩으로 인해 게임을 끈 당일 잠을 이룰 수 없었습니다. 엄청난 카메라 무브먼트와 연출 그리고 하나하나 몰입이 되는 장면 모두 기억 속에서 몇년이 지나도 잊혀지지 않네요. 여러 언어로 플레이 하다보니 외국어 실력이 굉장히 좋아집니다 마지막 엔딩 장면은 꼭 집중해서 보시길 바랍니다"
730,1,글로벌한 게임에서 욕으로 살아남기 (러시아 편) ㆍСука-cuka-씨발 1 ㆍблять (бля)-blyat - 시발 2 ㆍнахуй - nahui - 꺼져 시발아 ㆍхуй - hui - 좆 ㆍдебил - debil - 병신 1 ㆍеблан - yeblan - 병신 2 ㆍидиот - idiot - 병신 3 ㆍтебе - tebe -너에게 ㆍиди - ìdi - 가 ㆍмолодец - molodez - 잘했어 ㆍздравствуйте - zdravstvuete - 안녕하세요  숙제!!! ㆍиди нахуй- ìdi nahui - 좆까 (꺼져) ㆍсука че ты ахуел? Cuka chè tu axuel - 시발 너 정신 나감? ㆍмоледец еблан блять - 아주 잘한다 병신아.   즐겜하시길 바랍니다!!! :)
730,1,THIS GAME IS FUKING HACK GAME. SUCK MY DICK  이 人丨廿卜乙卜口卜
730,1,프라임 사면 캐주얼 못해요. 중국 작업장만 ㅈㄴ게 뜹니다
730,1,https://steamcommunity.com/id/ITFYTD/inventory/#730_2_573158315
730,1,https://steamcommunity.com/id/jL-13/inventory/#730_2_38824393599
730,1,https://steamcommunity.com/id/jL-13/inventory/#730_2_38824393599
730,1,https://steamcommunity.com/id/jL-13/inventory/#730_2_38824393599
730,0,hacktai llruudaa zailuulaache sdanarmineee
730,0,"근본 fps 그 자체인 갓겜 하지만 셀 수 없이 많은 핵들로 인해 장점을 다 깍아먹는 편. 핵 신고해도 밴 안되고, 킥 해도 다시 들어오고 핵 친구들이랑 같이 있으면 킥 투표도 안 되는 망겜"
730,0,진짜 애미뒤진 짱깨련들 대놓고 핵쓰고 작업장도 하는데 안잡는 한통속 씹년들 프라임 구매하지 말껄 프라임 고민하는 뉴 게이들은 절대로 사지마라 이 씨발련들 배가 존나게 불러서 일을 안한다. 프라임 살바에 치킨이나 시켜먹어라 ㄹㅇ
730,1,https://steamcommunity.com/id/donkgojo/inventory/#730_2_38824393696
730,1,https://steamcommunity.com/profiles/76561197989744167/inventory/#730_2_4168219296  https://steamcommunity.com/id/karrigancsgo/inventory/#730_2_13592133279
730,0,더스트2 케주얼 돌리면 10판중 9판이 봇방임 이정도면 봇이 이게임 동접자의50퍼 이상임  솔직히 이겜 할거면 경쟁아니면 할겜 못됨 시발 시진 핑핑이
730,1,지들 아재라고 티내고 ㅈ목질하는 놈들이 많고 찐따들도 많아서 역함 프라임사면 캐주얼엔 짱깨들 매크로 돌려서 방 찾기 힘듦 또 프미 경쟁 윙맨가면 다 짱깨들밖에 없어서 소통도 어렵고 핵도 많음 그렇다고 캐주얼에 없는 것도 아님 씹새끼들 이 똥맛을 견디고 사람 많아지면 게임이 재밌어서 싫어하다가도 하게 됨 근데 진짜 VAC 안티치트는 사상 최악의 안티치트임 만든 새끼 찢어버려야함
730,0,내가 발로를 요즘 거의 안하는데도 이거 할바엔 발로하러간다ㄹㅇㅋㅋ
730,0,"이 시발 좆 같은 게임  열심히 할려고 칼사고 스킨사고 다했는데 핵 좆같이 많네 진짜 일 존나 안하는 개 병신같은겜 절대 하지도 말고 보지도 말고 핵 존나 많은 겜이구나 하고 쓰레기통에 쳐 넣어야하는 게임"
730,1,i hate this game but i love it
730,0,WORLD WORST CHINESE HAKING SHIT GAME
730,1,"이게임을 하면 여러 다양한 핵들과 어설픈 외국어로 한국어 욕을 하는 외국인을 만나볼수 있어요!     나머진 다 좋음,핵만 고치면 완벽"
730,1,"진짜 재미있는 게임이지만.. 주변에 고인물이 없다면 시작하지 않는 게 좋은 것 같아요. ( 사람들이 톡식 해요. ) 〒▽〒 서프라는 컨텐츠도 재밌더라구요 bb 강추"
730,1,"ХОРОШАЯ ИГРА,ПОЧТИ НЕТ ЧИТЕРОВ"
730,1,"""Ai 새끼 저거 직원이 일 안하고 게임 대신하는거 아니야?"" 　　　　　　　　　　　　　　　　　　　　　- ★★★☆"
730,1,굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳굳
730,1,움직이면서 쏘면 총알이 튀어서 적응하기 힘듬 그리고 프라임 사세요
730,0,⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠄⢁⠈⢻⢿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⡀⠭⢿⣿⣿⣿⣿ ⣿⣿⣿⣿⡟⠄⢀⣾⣿⣿⣿⣷⣶⣿⣷⣶⣶⡆⠄⠄⠄⣿⣿⣿⣿ ⣿⣿⣿⣿⡇⢀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄⠄⢸⣿⣿⣿⣿ ⣿⣿⣿⣿⣇⣼⣿⣿⠿⠶⠙⣿⡟⠡⣴⣿⣽⣿⣧⠄⢸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣾⣿⣿⣟⣭⣾⣿⣷⣶⣶⣴⣶⣿⣿⢄⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⣩⣿⣿⣿⡏⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣹⡋⠘⠷⣦⣀⣠⡶⠁⠈⠁⠄⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣍⠃⣴⣶⡔⠒⠄⣠⢀⠄⠄⠄⡨⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣦⡘⠿⣷⣿⠿⠟⠃⠄⠄⣠⡇⠈⠻⣿⣿⣿⣿ ⣿⣿⣿⣿⡿⠟⠋⢁⣷⣠⠄⠄⠄⠄⣀⣠⣾⡟⠄⠄⠄⠄⠉⠙⠻ ⡿⠟⠋⠁⠄⠄⠄⢸⣿⣿⡯⢓⣴⣾⣿⣿⡟⠄⠄⠄⠄⠄⠄⠄⠄ ⠄⠄⠄⠄⠄⠄⠄⣿⡟⣷⠄⠹⣿⣿⣿⡿⠁⠄⠄⠄⠄fucking cheat
730,0,"This game is why, i hate south east-asia ppl"
730,0,"내가 다시 하면 사람 새끼가 아님  라고 10년째 말하는 중"
730,1,Cao ni ma! Wo cao! Sha bi! Ni ma si le! Ba ba da wo!  생활 중국어 게임
730,1,무슨 문제이닞 모르겠지만 카운터 스트라이크 접속이 안되네요 하지만 pc방에선 됩니다
730,1,https://steamcommunity.com/id/perf-/inventory/#730_2_27727037805
730,1,서프라이즈 존버 게이다 시발련아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
730,1,핵유저가 있기는 해도 그 사이에서 정상적인 한판만 잡히면 개재밌음.
730,0,아니 요즘 왜 공방 죄다 짱개 메크로방만 잡히는거야? ㅡㅡ지들끼리 추방까지하고 아주 난리네... 게임을 못해
730,1,"핵이 많다는것 빼고는 다 장점인것 같습니다 하지만, 택티컬 게임이 처음인분들이 하시기에는 매우 어렵다고 할수있습니다. 하지만 발로란트를 하고 오시는 분들께선 매우 재미있을수 있습니다. 이게임은 발로란트처럼 스킬이 없고, 오직 총과 연막 , 수류탄 등등으로 싸우는 게임이기 때문에 자신의 에임을 뽐낼수 있다는 장점이 있습니다. 발로란트를 하시기 전에 이 게임을 하시고 발로란트를 하러 가시면 매우 효과가 좋다는것을 느낄수 있으실겁니다 . 그러니 한번쯤은 이 게임을 해보는게 좋다 라고 할수 있겠네요. ""택티컬게임을 하고 싶은데 할만한 게임이 없다"" 라는 분들에게 극히 추천합니다."
730,1,"정신병있어서 우러전쟁 징집에도 데려다가 못써먹는 히키 러시안 새끼들은 논외로 치고, 게임 자체는 FPS 근본이자 갓겜"
730,1,ОЧЕНЬ ХОРОШАЯ ИГРА. КАК МИНИМУМ ПУТИН ОДОБРЯЕТ!!!!!
730,1,"할거 없을때 하기 좋은 게임, 게임 자체를 잘 만들었음, 시간 빨리감"
730,1,"진짜 무서운 점 난 카스2를 다운받아본적도 플레이한적도 없는데 플레이 시간이 찍혀있다.  언제 해킹당했냐 ^^ㅣ발"
730,1,이 게임은 그저 G.O.A.T입니다 진짜 ㄹㅈㄷ 입니다 무조건 하십쇼 발로망겜
730,0,"이 깨임 너무 어렵내요 ;;;;;;; 개이ㅁ 좀 십게 만드시지 그렞어요,,,,,,,, 여러분은 시작죶차 하지 마새요....."
730,1,Very good game if you play with your friends you will defidently start hating both you. + you will learn to hate russiabs and finnish peoples
730,0,진심 오버워치 이후로 핵 이렇게 많은 게임 처음보고 참고로 의심이 아니라 대놓고 나 핵이라고 하는 외국인들 천지임 걍 진지하게 할 게임은 절대아님   여전히 개 쓰래기 게임. 대놓고 모두가 핵쓰고 대응핵 없으면 프리미엄 경쟁 자체가 성립이 안되는 개 똥망 폐기게임 바로 삭제함
730,1,평점 : ★★★☆☆  가격 :  ★★★★★ 매칭속도 : ★★☆☆☆ 최적화 : ★★★★☆ 플레이 : ★★★★★   평가 : 1등 FPS 게임 명성답게 재밌음 경쟁 매칭속도는 평균 1분30초~ 3분 으로 동접에 비해 느린편이며 유저가 많은만큼 치터도 많아 짜증도 나지만  커뮤니티 서버가 있어 소소하게 컨텐츠를 즐기는사람도 있고  프라임 계정으로 업그레이드시 주마다 레벨업시 아이템을 줘 운이 좋다면 프라임 구매 금액을 복구하고도 다른게임을 살수 있을 정도의 쌀먹이 가능하다. ( 작성자는 상자와 무기 스킨을 팔아 얼리엑세스 시절 배틀그라운드를 구매하였다 ) 그래도 다른 FPS를 플레이 하다보면 CS2로 돌아오게 될정도의 재미가 있다.  FPS를 못하는 유저도 프라임계정만 사고 매주 상자런을 하여 소소한 용돈벌이를 하는것도 추천해본다.       참고용의 평가이며 개인적인 생각의 평가입니다.
730,0,"핵이 난무합니다 한국인들은 절대 하지마시길바랍니다. 성격 버립니다.  무과금유저들은 캐쥬얼에있는 경험치작 전용방 들어가서 봇들 머가리좀 뿌시다가 강퇴당하고, 과금유저들은 경쟁이나 프리미어가는순간 핵과의전쟁입니다.  내가 조금만 잘쏜다? 상대 외국C8럼들 바로 핵키고 반격들어옵니다. 월샷헤드 기본, 에떱 대기샷해도 초실각보지않는이상 못땁니다.  왜 이딴 겜이된건지 개같은거 관리도안하고 쓰8람들"
730,1,⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠄⢁⠈⢻⢿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⡀⠭⢿⣿⣿⣿ ⣿⣿⣿⣿⡟⠄⢀⣾⣿⣿⣿⣷⣶⣿⣷⣶⣶⡆⠄⠄⠄⣿⣿⣿ ⣿⣿⣿⣿⡇⢀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄⠄⢸⣿⣿⣿ ⣿⣿⣿⣿⣇⣼⣿⣿⠿⠶⠙⣿⡟⠡⣴⣿⣽⣿⣧⠄⢸⣿⣿⣿ ⣿⣿⣿⣿⣿⣾⣿⣿⣟⣭⣾⣿⣷⣶⣶⣴⣶⣿⣿⢄⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⣩⣿⣿⣿⡏⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣹⡋⠘⠷⣦⣀⣠⡶⠁⠈⠁⠄⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣍⠃⣴⣶⡔⠒⠄⣠⢀⠄⠄⠄⡨⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣦⡘⠿⣷⣿⠿⠟⠃⠄⠄⣠⡇⠈⠻⣿⣿⣿ ⣿⣿⣿⣿⡿⠟⠋⢁⣷⣠⠄⠄⠄⠄⣀⣠⣾⡟⠄⠄⠄⠄⠉⠙ ⡿⠟⠋⠁⠄⠄⠄⢸⣿⣿⡯⢓⣴⣾⣿⣿⡟⠄⠄⠄⠄⠄⠄⠄ ⠄⠄⠄⠄⠄⠄⠄⣿⡟⣷⠄⠹⣿⣿⣿⡿⠁⠄⠄⠄⠄⠄⠄⠄ GOOD GAME
730,0,적팀 뭔가 수상한데 하고 스팀 프로필 열어보면 VAC 밴 기록 있음 진짜 과학임 ㅋㅋ 심지어 핵쟁이 새끼들은 혼자하는것도 아니고 같은 병신들 모아서 돌려서 그런지 아군들도 내 위치 다 알고 있음 이 게임은 나온지 10년이 넘었는데 핵을 안 잡음 ㅋㅋㅋㅋㅋㅋ 스팀하면서 이렇게 VAC 밴 기록을 가진사람과 많이 만나본 게임은 이 게임이 처음임 ㅋㅋㅋㅋㅋ
730,0,"why banning enemy have spin ????????"
730,1,gooooooooooooooooooooooooooood god game
730,1,"[h2]최고의 FPS 게임[/h2]전작에서 사용하던 Source 엔진에서 새로운 엔진인 Source 2 로 바뀌어서 [b]그래픽[/b]이 향상되었습니다. [b]총기의 종류[/b]도 다양하고 로드아웃에서 변경을 할 수 있어서 본인에 맞게 사용할 수도 있습니다. [b]플레이 모드[/b]도 다양하고 연습 모드에서 AI를 상대로 사람과 게임하는 것처럼 훈련도 가능합니다. [b]명령어[/b]로 [u]AI의 난이도[/u]와 [u]수 조절[/u], [u]치트 활성화[/u]가 가능합니다. 전 못해봤지만 다양한 [b]스킨[/b]도 구매해서 사용하실 수 있습니다. 핵도 있긴 하지만 [b]신고와 차단, 추방 투표[/b] 시스템으로 처리가 가능합니다."
